dataset,model,layer,target,subject,pearsonr,pearsonr_nc,ev,ev_nc,enc_rsa,enc_cka
NSD,ResNet,features/layer3-0,VWFA-1,subj04,0.233139306306839,0.469906210899353,0.056887295097112656,0.2112683653831482,0.2975158459853337,0.12272558956567084
NSD,ResNet,features/layer3-0,PPA,subj04,0.3686320185661316,0.66490238904953,0.14416910707950592,0.43417343497276306,0.3831957984068873,0.4098072045927318
NSD,ResNet,features/layer3-0,OPA,subj04,0.30423256754875183,0.5956510305404663,0.09803252667188644,0.3542952239513397,0.30237233939820984,0.24018165058816116
NSD,ResNet,features/layer3-0,EBA,subj04,0.3145175576210022,0.5380339622497559,0.11135654151439667,0.28652191162109375,0.418409614467499,0.35385536428119546
NSD,ResNet,features/layer3-10,V1v,subj04,0.47173333168029785,0.7409454584121704,0.24960698187351227,0.5528483986854553,0.5325516559059649,0.5057728107502962
NSD,ResNet,features/layer3-10,V2v,subj04,0.46137142181396484,0.7187725305557251,0.23797905445098877,0.5236914157867432,0.49537084183484165,0.5224697710437745
NSD,ResNet,features/layer3-10,V3v,subj04,0.38067391514778137,0.6644598841667175,0.15788587927818298,0.44292116165161133,0.39081048591869355,0.34679202201608045
NSD,ResNet,features/layer3-10,hV4,subj04,0.3123365640640259,0.6076734066009521,0.10123679041862488,0.35616013407707214,0.3343366681651551,0.2226576671466154
NSD,ResNet,features/layer3-10,FFA-1,subj04,0.34291326999664307,0.6029179692268372,0.13285508751869202,0.3627493977546692,0.4424153718905471,0.40015587178081585
NSD,ResNet,features/layer3-10,VWFA-1,subj04,0.2711223065853119,0.5474619269371033,0.07621659338474274,0.2854802906513214,0.3469426390743219,0.16836869950024075
NSD,ResNet,features/layer3-10,PPA,subj04,0.3999744653701782,0.7225098013877869,0.16854888200759888,0.5100005865097046,0.42139816735158886,0.4635803445693961
NSD,ResNet,features/layer3-10,OPA,subj04,0.33695393800735474,0.6598594188690186,0.1187853142619133,0.43007856607437134,0.3383965735773753,0.2822269973091652
NSD,ResNet,features/layer3-10,EBA,subj04,0.34565621614456177,0.5931090712547302,0.13456663489341736,0.34977251291275024,0.5025547825493374,0.4064163291502232
NSD,ResNet,features/layer3-15,V1v,subj04,0.4740089774131775,0.7452000379562378,0.2514324188232422,0.5587217807769775,0.5306267452143217,0.5117782370010024
NSD,ResNet,features/layer3-15,V2v,subj04,0.46532073616981506,0.725662112236023,0.24158059060573578,0.5333684086799622,0.5036247750394557,0.5306316579884285
NSD,ResNet,features/layer3-15,V3v,subj04,0.3867948055267334,0.6755992770195007,0.16292525827884674,0.45815137028694153,0.40051891914484816,0.3586051470804603
NSD,ResNet,features/layer3-15,hV4,subj04,0.32141923904418945,0.6256965398788452,0.10790970176458359,0.38003304600715637,0.3512247585440854,0.23688265723173138
NSD,ResNet,features/layer3-15,FFA-1,subj04,0.36532872915267944,0.6430968046188354,0.15123938024044037,0.41436997056007385,0.5030873075628558,0.44958735171203695
NSD,ResNet,features/layer3-15,VWFA-1,subj04,0.30594900250434875,0.6192223429679871,0.0984923243522644,0.3716507852077484,0.3888255522001615,0.21571726066590458
NSD,ResNet,features/layer3-15,PPA,subj04,0.4198246896266937,0.7592959403991699,0.1869155913591385,0.5679431557655334,0.45417932090245244,0.4963247252384771
NSD,ResNet,features/layer3-15,OPA,subj04,0.359246164560318,0.7041012048721313,0.135684996843338,0.4926266074180603,0.36647477728640665,0.3102945677242211
NSD,ResNet,features/layer3-15,EBA,subj04,0.37599363923072815,0.649651825428009,0.15624503791332245,0.4181632399559021,0.5594631563890381,0.45109324119053784
NSD,ResNet,features/layer3-20,V1v,subj04,0.47041749954223633,0.7390354871749878,0.24775509536266327,0.5492751598358154,0.5256217648668614,0.5075461681970804
NSD,ResNet,features/layer3-20,V2v,subj04,0.46416518092155457,0.7241618037223816,0.2400892674922943,0.5307298898696899,0.5001496159218025,0.5272235115176518
NSD,ResNet,features/layer3-20,V3v,subj04,0.38779759407043457,0.6777521371841431,0.16363544762134552,0.4610268473625183,0.40310270798499187,0.3593854131195272
NSD,ResNet,features/layer3-20,hV4,subj04,0.3229859173297882,0.6282093524932861,0.10910063236951828,0.3829648494720459,0.3572461305252226,0.2399612498804183
NSD,ResNet,features/layer3-20,FFA-1,subj04,0.36749255657196045,0.64638751745224,0.15303100645542145,0.4183601438999176,0.5084663102533744,0.4535096816922726
NSD,ResNet,features/layer3-20,VWFA-1,subj04,0.30434316396713257,0.6162295937538147,0.09733472019433975,0.3677479922771454,0.38751744285325085,0.20950539182546946
NSD,ResNet,features/layer3-20,PPA,subj04,0.42253372073173523,0.7638334631919861,0.18938662111759186,0.5743656158447266,0.45780659265668394,0.5019822163719044
NSD,ResNet,features/layer3-20,OPA,subj04,0.36507707834243774,0.7159042358398438,0.13983643054962158,0.5085780620574951,0.368924198663656,0.31889420410567604
NSD,ResNet,features/layer3-20,EBA,subj04,0.3775746822357178,0.6499524712562561,0.16035906970500946,0.42095115780830383,0.58299336167559,0.4645627540262686
NSD,ResNet,features/layer3-25,V1v,subj04,0.4685652554035187,0.7360258102416992,0.24541310966014862,0.5441396832466125,0.5211703638025237,0.5074246935671703
NSD,ResNet,features/layer3-25,V2v,subj04,0.4617367386817932,0.7200609445571899,0.23757398128509521,0.5246415138244629,0.5026289246312061,0.5274502830461435
NSD,ResNet,features/layer3-25,V3v,subj04,0.38585296273231506,0.6745810508728027,0.1617715060710907,0.45654547214508057,0.4019093077045021,0.35622724220589475
NSD,ResNet,features/layer3-25,hV4,subj04,0.32314643263816833,0.6284782290458679,0.10876861214637756,0.3817998468875885,0.3570546335139465,0.23827104503515353
NSD,ResNet,features/layer3-25,FFA-1,subj04,0.3738592863082886,0.6571872234344482,0.15850979089736938,0.43275129795074463,0.5188541606522662,0.46999320116211596
NSD,ResNet,features/layer3-25,VWFA-1,subj04,0.3120816648006439,0.6323890686035156,0.10208187252283096,0.387002557516098,0.4030300248933257,0.21715341437190663
NSD,ResNet,features/layer3-25,PPA,subj04,0.4266396164894104,0.7713896036148071,0.19277778267860413,0.58509361743927,0.46735337388828324,0.5086824910705697
NSD,ResNet,features/layer3-25,OPA,subj04,0.3692358732223511,0.7242944836616516,0.14267854392528534,0.5196008086204529,0.3758632612881869,0.32177297980050984
NSD,ResNet,features/layer3-25,EBA,subj04,0.38539355993270874,0.6640391945838928,0.16704292595386505,0.4402295649051666,0.6005638880163912,0.47974249432211036
NSD,ResNet,features/layer3-30,V1v,subj04,0.46720603108406067,0.7336628437042236,0.24365390837192535,0.5399717092514038,0.5144817187463725,0.5084089415854522
NSD,ResNet,features/layer3-30,V2v,subj04,0.45982471108436584,0.7168277502059937,0.23548848927021027,0.5197337865829468,0.49868830387878693,0.5278188823883034
NSD,ResNet,features/layer3-30,V3v,subj04,0.3840629458427429,0.6712461709976196,0.16028045117855072,0.452272891998291,0.3995446349194494,0.35616431920523717
NSD,ResNet,features/layer3-30,hV4,subj04,0.32165077328681946,0.6233823299407959,0.11222638934850693,0.38611435890197754,0.3746285525962003,0.24311817707479694
NSD,ResNet,features/layer3-30,FFA-1,subj04,0.37542644143104553,0.6599076986312866,0.15956853330135345,0.43609121441841125,0.5255799982640242,0.47431416579398944
NSD,ResNet,features/layer3-30,VWFA-1,subj04,0.31368422508239746,0.6358007192611694,0.10250003635883331,0.3888334333896637,0.4072008114235767,0.21763596499893348
NSD,ResNet,features/layer3-30,PPA,subj04,0.42572644352912903,0.7698284983634949,0.19099776446819305,0.5798802971839905,0.4710438922903142,0.5043238474142103
NSD,ResNet,features/layer3-30,OPA,subj04,0.3683161437511444,0.7226081490516663,0.14141495525836945,0.5152848362922668,0.3777164886761897,0.31813726604648374
NSD,ResNet,features/layer3-30,EBA,subj04,0.38879039883613586,0.6697161197662354,0.1701403111219406,0.44831907749176025,0.6119076908861544,0.489926919362595
NSD,ResNet,features/layer3-5,V1v,subj04,0.4736141860485077,0.7445712685585022,0.25161460041999817,0.5582067966461182,0.531287640330574,0.5065507434549954
NSD,ResNet,features/layer3-5,V2v,subj04,0.4592307507991791,0.714482843875885,0.2364560067653656,0.5179513692855835,0.4907020315508664,0.5221763258885948
NSD,ResNet,features/layer3-5,V3v,subj04,0.37543395161628723,0.6546181440353394,0.15378612279891968,0.4294670820236206,0.3851458972287649,0.3390435413943506
NSD,ResNet,features/layer3-5,hV4,subj04,0.30572691559791565,0.5945116877555847,0.09788599610328674,0.34363043308258057,0.32256099307414704,0.21394020490884677
NSD,ResNet,features/layer3-5,FFA-1,subj04,0.32710546255111694,0.5766175985336304,0.11973980814218521,0.3304310739040375,0.3830710505397053,0.3622059512077664
NSD,ResNet,features/layer3-5,VWFA-1,subj04,0.24891240894794464,0.50210040807724,0.06491614133119583,0.2418760359287262,0.31633177633148357,0.14068142684632484
NSD,ResNet,features/layer3-5,PPA,subj04,0.38369831442832947,0.692681074142456,0.1547207534313202,0.467675119638443,0.39903297048656045,0.43327346477190176
NSD,ResNet,features/layer3-5,OPA,subj04,0.3188880980014801,0.6243264079093933,0.10664647072553635,0.3855907917022705,0.31536233892086085,0.2576457820018301
NSD,ResNet,features/layer3-5,EBA,subj04,0.3262714147567749,0.5593836903572083,0.11951261013746262,0.309307336807251,0.44080201412145836,0.36905619801946943
NSD,ResNet,features/layer4-1,V1v,subj04,0.4265010356903076,0.6672161817550659,0.20471982657909393,0.445519357919693,0.4401884532116998,0.4654305276235612
NSD,ResNet,features/layer4-1,V2v,subj04,0.42507243156433105,0.6619997620582581,0.20183828473091125,0.44191038608551025,0.4330588211671143,0.4776682994626314
NSD,ResNet,features/layer4-1,V3v,subj04,0.3565700352191925,0.624240517616272,0.1353919357061386,0.38540390133857727,0.3430933122551019,0.31417684634583753
NSD,ResNet,features/layer4-1,hV4,subj04,0.31158655881881714,0.6050257682800293,0.10337626934051514,0.3602660596370697,0.3425941078032789,0.2285996714349606
NSD,ResNet,features/layer4-1,FFA-1,subj04,0.3763517439365387,0.6628109216690063,0.15666545927524567,0.43367332220077515,0.5220193862659044,0.46404747441864763
NSD,ResNet,features/layer4-1,VWFA-1,subj04,0.3181361258029938,0.6439729332923889,0.10684964060783386,0.4026913344860077,0.41533991253216485,0.22290238478457375
NSD,ResNet,features/layer4-1,PPA,subj04,0.42577457427978516,0.7693530321121216,0.1941070556640625,0.5877143144607544,0.48239281899676284,0.5029249840922473
NSD,ResNet,features/layer4-1,OPA,subj04,0.3648955523967743,0.7149926424026489,0.1410548985004425,0.5115082859992981,0.3819432230350827,0.311751713676377
NSD,ResNet,features/layer4-1,EBA,subj04,0.3956795930862427,0.6831653714179993,0.17491672933101654,0.46612006425857544,0.6139474855285388,0.5024627969714918
NSD,ResNet,features/layer1-0,V1v,subj05,0.4991240975152489,0.7534556906149525,0.26309047087381776,0.5683420795587381,0.3448576604480847,0.5493885407546508
NSD,ResNet,features/layer1-0,V2v,subj05,0.43386432321308066,0.6600907509308627,0.2045393005471442,0.4400146364889247,0.32129230369199896,0.48580925852069873
NSD,ResNet,features/layer1-0,V3v,subj05,0.334070530212045,0.5621576348996408,0.12239290583467102,0.3183167780378535,0.22386967221138537,0.3162689219148521
NSD,ResNet,features/layer1-0,hV4,subj05,0.28448245249655785,0.48883337925940384,0.08933652800874137,0.24842204987857844,0.2010993842576112,0.2306544331192982
NSD,ResNet,features/layer1-0,FFA-1,subj05,0.24605474045317002,0.4226018105232266,0.0632231233226426,0.17215256941155194,0.17672954278506806,0.171117129357331
NSD,ResNet,features/layer1-0,VWFA-1,subj05,0.236079457441252,0.39258187185319776,0.05746452539881635,0.14558355913312168,0.21160928198212237,0.1384570770996963
NSD,ResNet,features/layer1-0,PPA,subj05,0.3634256280601638,0.5694818069013857,0.14075734048498567,0.321201323409615,0.2910718521277551,0.3253666994608372
NSD,ResNet,features/layer1-0,OPA,subj05,0.3377116812614154,0.5247687232426924,0.11384832558306221,0.2588614337368265,0.2651380322393455,0.2635976188594979
NSD,ResNet,features/layer1-0,EBA,subj05,0.2699387127214221,0.4132412300329952,0.07617691232793533,0.165539342603378,0.22268824229976697,0.19027696455408233
NSD,ResNet,features/layer2-0,V1v,subj05,0.5165990076651749,0.7784863769246896,0.2838297498364352,0.607672856414562,0.3855218928227899,0.5777550069986979
NSD,ResNet,features/layer2-0,V2v,subj05,0.46644293094347095,0.7085430203545845,0.2375949511713233,0.5061709665073213,0.38314588942031136,0.5475998303815753
NSD,ResNet,features/layer2-0,V3v,subj05,0.37007231136357543,0.6240800347718003,0.14821262160962187,0.38889635349597274,0.268089367252748,0.36836326771163197
NSD,ResNet,features/layer2-0,hV4,subj05,0.32210495385957144,0.5528185189013031,0.11175279068487703,0.30946935322946867,0.2367296929855993,0.267508697695352
NSD,ResNet,features/layer2-0,FFA-1,subj05,0.2851512075561143,0.48726323303073205,0.08740271817472993,0.23087486649774394,0.2468097526590864,0.2387386815605574
NSD,ResNet,features/layer2-0,VWFA-1,subj05,0.28412014719495227,0.47406946033603536,0.08288483489456458,0.2131440144346111,0.28115780906461474,0.1884674361964262
NSD,ResNet,features/layer2-0,PPA,subj05,0.4173912725621103,0.6543891664054492,0.1857065791815156,0.42487428061844296,0.3714473505020006,0.4169183940565527
NSD,ResNet,features/layer2-0,OPA,subj05,0.39226428259520224,0.6099815249555395,0.16437990194271843,0.3721371142039265,0.35644826940628127,0.35044564986960614
NSD,ResNet,features/layer2-0,EBA,subj05,0.3258245369862296,0.49568053288733605,0.11509416169245489,0.24225384706660316,0.3332959729978346,0.2906734896432157
NSD,ResNet,features/layer3-0,V1v,subj05,0.5350380897968768,0.8066992821088479,0.3037292728487631,0.6510482641188667,0.42098236710266324,0.5986102358459208
NSD,ResNet,features/layer3-0,V2v,subj05,0.49899308708933676,0.7592270715350473,0.2700952603406177,0.5784532591204053,0.4358621534424179,0.5922904089303237
NSD,ResNet,features/layer3-0,V3v,subj05,0.4106738416117104,0.6930990983683456,0.181816881718862,0.4786624119412088,0.33189615006028705,0.4362722154502913
NSD,ResNet,features/layer3-0,hV4,subj05,0.37867588389405066,0.6452965868885844,0.15443986725891834,0.4138687126843723,0.3401523388870472,0.3446468508979886
NSD,ResNet,features/layer3-0,FFA-1,subj05,0.3554780666077823,0.6080027841259664,0.1366514066722798,0.360800935348685,0.3672090915200315,0.37721935624944264
NSD,ResNet,features/layer3-0,VWFA-1,subj05,0.3394147331042798,0.566268536652432,0.12333094633470643,0.312666201015746,0.4363622405482181,0.28342703446818535
NSD,ResNet,features/layer3-0,PPA,subj05,0.4811821468534607,0.7547988775878474,0.2489838489270417,0.5692482984088675,0.4816965817531017,0.5426270425807499
NSD,ResNet,features/layer3-0,OPA,subj05,0.45218434202555485,0.7044659476906395,0.2198881005254723,0.49976925729804644,0.4517067738866546,0.4496530789528208
NSD,ResNet,features/layer3-0,EBA,subj05,0.3954364120360479,0.6002895783709852,0.17257874145216268,0.35872016986445887,0.4945177770371942,0.4497773591354
NSD,ResNet,features/layer3-10,V1v,subj05,0.5382798838515301,0.8113013570840515,0.3069069708541635,0.6581314794208389,0.43503691384742815,0.6023710447741774
NSD,ResNet,features/layer3-10,V2v,subj05,0.5086434034871117,0.7734918668074385,0.2804040071340414,0.6002867439823739,0.45827313014811555,0.6080073134857631
NSD,ResNet,features/layer3-10,V3v,subj05,0.4305745031671636,0.7257536975971388,0.20303759745921918,0.5293034054690116,0.38647803832476857,0.48317390031353363
NSD,ResNet,features/layer3-10,hV4,subj05,0.40438373031762626,0.6884309599546677,0.17604939684902102,0.47261434861536156,0.4004107930411727,0.3828620554627352
NSD,ResNet,features/layer3-10,FFA-1,subj05,0.3918267730559122,0.6694555374669906,0.16736266228310648,0.4407673119220451,0.44722948346976876,0.4631480177676927
NSD,ResNet,features/layer3-10,VWFA-1,subj05,0.3722422607018673,0.6225547862986216,0.14813871394105715,0.38023822797049445,0.49633643922075854,0.32721942020633676
NSD,ResNet,features/layer3-10,PPA,subj05,0.5166235280969481,0.811567917833304,0.286292061037964,0.6577990389536738,0.5340872485483726,0.6107153482182964
NSD,ResNet,features/layer3-10,OPA,subj05,0.4900298359376443,0.7652902352790951,0.25680273076170623,0.5884328698764119,0.49530526088330656,0.5094280703833176
NSD,ResNet,features/layer3-10,EBA,subj05,0.4315756561963266,0.656307106877475,0.20499822053938616,0.42948995587920824,0.5830090361341826,0.519234629768638
NSD,ResNet,features/layer3-15,V1v,subj05,0.5441129171170644,0.8202306192846283,0.3133044502479411,0.6719685247906394,0.452612553757369,0.6085696827543938
NSD,ResNet,features/layer3-15,V2v,subj05,0.5155756706622794,0.7840640046113977,0.28802524326704587,0.6166137627729583,0.476840002361158,0.6181030287176722
NSD,ResNet,features/layer3-15,V3v,subj05,0.4412597393900684,0.7441618321495213,0.21312760311191664,0.5567486156739423,0.4085440423160456,0.5022363278114474
NSD,ResNet,features/layer3-15,hV4,subj05,0.42033534594011435,0.715836480660895,0.19029638198819926,0.5116745842909398,0.4458189534791788,0.407484253443994
NSD,ResNet,features/layer3-15,FFA-1,subj05,0.4193968464997459,0.7162317718507336,0.1933928484579699,0.5084807998927967,0.5331990484242516,0.5338846147004733
NSD,ResNet,features/layer3-15,VWFA-1,subj05,0.4034835784787595,0.6764022029104506,0.17389351800830102,0.45088202361512114,0.5502645037821096,0.3717181850407375
NSD,ResNet,features/layer3-15,PPA,subj05,0.5390630809567815,0.8474511217553061,0.3117861325701423,0.7178619897376521,0.571304905872819,0.6537982704983327
NSD,ResNet,features/layer3-15,OPA,subj05,0.5177074414909089,0.8097410958386072,0.2856632179711415,0.657954933865706,0.532838282871108,0.5565586216266601
NSD,ResNet,features/layer3-15,EBA,subj05,0.467432099685208,0.7117404650378601,0.24090114580451966,0.5071601781845066,0.6787898064793887,0.5945040585757596
NSD,ResNet,features/layer3-20,V1v,subj05,0.5438744169613131,0.8198708140208206,0.3127534257482028,0.6706126438645842,0.4532049812538751,0.6077371484663263
NSD,ResNet,features/layer3-20,V2v,subj05,0.5161936931873697,0.7846579288982523,0.28860816018580926,0.6171136296744116,0.47908359691443486,0.6184502860259029
NSD,ResNet,features/layer3-20,V3v,subj05,0.44278382812374306,0.7468359797891598,0.2145320889414502,0.560633997427374,0.41201155373097476,0.5028995849325769
NSD,ResNet,features/layer3-20,hV4,subj05,0.42277326593624,0.719845551861996,0.1925644459191733,0.5174240508091384,0.452780120667054,0.40782797670331455
NSD,ResNet,features/layer3-20,FFA-1,subj05,0.42200492263433265,0.7207897914282921,0.19599164288736784,0.5161728044512965,0.5375353241892686,0.5414825294208314
NSD,ResNet,features/layer3-20,VWFA-1,subj05,0.40799705684681886,0.6846843665198712,0.1776628813407816,0.4627158808078066,0.5589065748938049,0.37609754261209716
NSD,ResNet,features/layer3-20,PPA,subj05,0.544039544210123,0.8557448238853097,0.31712060746004544,0.7318525355227952,0.5793419346766575,0.6647745573192066
NSD,ResNet,features/layer3-20,OPA,subj05,0.526580573992315,0.8240760342420096,0.2948699272894631,0.6806361829744808,0.5455081022995267,0.5739749704677362
NSD,ResNet,features/layer3-20,EBA,subj05,0.47206683881613476,0.7191530236843303,0.24554875862368303,0.5183035392733611,0.6855504464815562,0.60199760198732
NSD,ResNet,features/layer3-25,V1v,subj05,0.543602005539944,0.8190120433495861,0.3121501490337139,0.6684431734144516,0.45623866771244176,0.6077768744952314
NSD,ResNet,features/layer3-25,V2v,subj05,0.5174044546550014,0.7865728453762298,0.2894770224124622,0.6195131694142304,0.48264317520610234,0.6219890996199399
NSD,ResNet,features/layer3-25,V3v,subj05,0.44509254556971733,0.7511298816170789,0.21612978145576595,0.5665237731014221,0.41596680420002835,0.5083116048649444
NSD,ResNet,features/layer3-25,hV4,subj05,0.42887457683350805,0.7303825172373906,0.197798596098243,0.5322282873079307,0.4638437860429194,0.4205643391914096
NSD,ResNet,features/layer3-25,FFA-1,subj05,0.4275198170177555,0.7302332918846723,0.2015380402695048,0.5311663877324854,0.5540943891165195,0.5530203714910458
NSD,ResNet,features/layer3-25,VWFA-1,subj05,0.41731371456894983,0.7008623796915517,0.18620271026503746,0.48697005223543366,0.5771689033645667,0.39095973240824755
NSD,ResNet,features/layer3-25,PPA,subj05,0.548348105265162,0.8629293389942898,0.3217773694601261,0.7439883060400907,0.5902057037681278,0.6700173365280382
NSD,ResNet,features/layer3-25,OPA,subj05,0.5319819074100142,0.8328343600732117,0.30039426780224904,0.6943640696024527,0.5572487508643594,0.5796810154875244
NSD,ResNet,features/layer3-25,EBA,subj05,0.4811214889310652,0.7333233554720165,0.25502638994502747,0.5397050408147106,0.7071254620331795,0.61863472146423
NSD,ResNet,features/layer3-30,V1v,subj05,0.543114561636505,0.8182386651804616,0.3111148117805871,0.6662174220829938,0.45500654337731267,0.607660773102024
NSD,ResNet,features/layer3-30,V2v,subj05,0.5158010285606396,0.7842059213697301,0.2873251220909203,0.6152739060377289,0.4804093622922037,0.6188973952582782
NSD,ResNet,features/layer3-30,V3v,subj05,0.44378193337167654,0.7494307014645869,0.21437572345837924,0.5633025152848136,0.41315085078459973,0.5041677732695248
NSD,ResNet,features/layer3-30,hV4,subj05,0.4305844387529473,0.733386459572341,0.19894428362488187,0.5360852546857711,0.46637715537516927,0.424720943952584
NSD,ResNet,features/layer3-30,FFA-1,subj05,0.4290397094585233,0.7324966889518855,0.20304734671469737,0.5348941078207818,0.5610470714574464,0.5553884951123599
NSD,ResNet,features/layer3-30,VWFA-1,subj05,0.41941331352316075,0.7037085090237295,0.18823797846529824,0.4909348687240042,0.5830684549378283,0.3957990646187634
NSD,ResNet,features/layer3-30,PPA,subj05,0.5498502239963978,0.8653152075252174,0.3230781963500666,0.747380685679009,0.5943464050660009,0.670855473104492
NSD,ResNet,features/layer3-30,OPA,subj05,0.532517768625401,0.8335282080564375,0.3007794055132913,0.6950017303061059,0.5606647889179768,0.5797312711511703
NSD,ResNet,features/layer3-30,EBA,subj05,0.4831787953740055,0.7360906458448333,0.2574216073166301,0.5441972928291443,0.7154308753482822,0.6242513115113097
NSD,ResNet,features/layer3-5,V1v,subj05,0.5391351853331506,0.8126561118105388,0.3080219964912518,0.6603867417289933,0.43258928966961363,0.6043802457458038
NSD,ResNet,features/layer3-5,V2v,subj05,0.5057871784020666,0.7693534959637307,0.2772548080311972,0.5939164080118942,0.44880557644524205,0.603393145144949
NSD,ResNet,features/layer3-5,V3v,subj05,0.4218898563365181,0.7106993449445511,0.19494541413980343,0.5067718139596897,0.3646854639598727,0.4656079001938455
NSD,ResNet,features/layer3-5,hV4,subj05,0.3936155115920877,0.6701229813525068,0.16679672667385545,0.447028866898289,0.374517718330974,0.36410517963438116
NSD,ResNet,features/layer3-5,FFA-1,subj05,0.3767898793943584,0.6441141393386572,0.1539486143247865,0.4063373155430237,0.4020763117550358,0.4242748313540291
NSD,ResNet,features/layer3-5,VWFA-1,subj05,0.35531029494190264,0.5928570475283982,0.1350783740693743,0.3430460984162622,0.45981525860853406,0.304810301491038
NSD,ResNet,features/layer3-5,PPA,subj05,0.4978917770892555,0.7814294436792196,0.26569572129446745,0.6088605344635029,0.5030247728270703,0.573625332670751
NSD,ResNet,features/layer3-5,OPA,subj05,0.4674901275377331,0.7287632273550362,0.234287104562158,0.533713770319882,0.47132048474395355,0.4723751439531832
NSD,ResNet,features/layer3-5,EBA,subj05,0.4116530879499061,0.6251991176898828,0.18676499075957276,0.3891189583086105,0.5310975247879335,0.48202922917914204
NSD,ResNet,features/layer4-1,V1v,subj05,0.5223391126963244,0.786887831366985,0.28785410117968707,0.615181189499215,0.4089394539531397,0.5825869126841475
NSD,ResNet,features/layer4-1,V2v,subj05,0.49685457193419585,0.7554434603464765,0.2664347692360261,0.5695460801089492,0.4384640619991207,0.5952725352572718
NSD,ResNet,features/layer4-1,V3v,subj05,0.42688828402132034,0.7202194964027666,0.1986913987904311,0.5185396627573893,0.3830834371192743,0.4892428047089029
NSD,ResNet,features/layer4-1,hV4,subj05,0.4256284335396611,0.7251376271404762,0.19448018959190788,0.5223098168867472,0.46031267841406526,0.41900290471582685
NSD,ResNet,features/layer4-1,FFA-1,subj05,0.43896055224474384,0.7496882196628278,0.21241295565729146,0.5588859145524037,0.5929534416771057,0.5723483022984344
NSD,ResNet,features/layer4-1,VWFA-1,subj05,0.4309812884587421,0.7217738123767349,0.1989600637058292,0.5139254433652924,0.6085902571653226,0.4183780733017985
NSD,ResNet,features/layer4-1,PPA,subj05,0.5540242989813621,0.8717407832934535,0.32904707056637417,0.7599831960787843,0.6114161626367778,0.6791997324762366
NSD,ResNet,features/layer4-1,OPA,subj05,0.5324200309048255,0.8332388503847712,0.301565013749888,0.695956504444796,0.5633600530573661,0.5813357643903186
NSD,ResNet,features/layer4-1,EBA,subj05,0.4931122631967207,0.7508612985747493,0.26837030342827023,0.5652538961739223,0.7415785588682622,0.6483339748445235
NSD,ResNet,features/layer1-0,V1v,subj06,0.44286859035491943,0.6833395957946777,0.2180907428264618,0.4751928448677063,0.4229269309622407,0.4643626110208264
NSD,ResNet,features/layer1-0,V2v,subj06,0.3854013979434967,0.6178684234619141,0.159715935587883,0.37981879711151123,0.31381012062294833,0.37726878385956564
NSD,ResNet,features/layer1-0,V3v,subj06,0.3167475759983063,0.5317431688308716,0.10545721650123596,0.27688395977020264,0.24723469777792473,0.2580784760889945
NSD,ResNet,features/layer1-0,hV4,subj06,0.22977474331855774,0.43458670377731323,0.059015873819589615,0.19486770033836365,0.1602788272121535,0.13064954475534957
NSD,ResNet,features/layer1-0,FFA-1,subj06,0.20403577387332916,0.336039662361145,0.041910916566848755,0.10195691138505936,0.1302460418172929,0.1529555535908187
NSD,ResNet,features/layer1-0,VWFA-1,subj06,0.1600009948015213,0.2923211455345154,0.024233367294073105,0.07760068774223328,0.15932165833572906,0.07740876042662162
NSD,ResNet,features/layer1-0,PPA,subj06,0.2492910772562027,0.421385258436203,0.06623707711696625,0.17017412185668945,0.22761799713821892,0.20044204379529504
NSD,ResNet,features/layer1-0,OPA,subj06,0.2096816450357437,0.3798111379146576,0.04459124431014061,0.13743101060390472,0.15870676925139737,0.10647864048651953
NSD,ResNet,features/layer1-0,EBA,subj06,0.19834257662296295,0.3305329382419586,0.039634428918361664,0.09952894598245621,0.17021648453830315,0.1274387141278769
NSD,ResNet,features/layer2-0,V1v,subj06,0.45951592922210693,0.7095092535018921,0.23394298553466797,0.5112357139587402,0.44871709357694867,0.4830714618399814
NSD,ResNet,features/layer2-0,V2v,subj06,0.4156157970428467,0.6639825105667114,0.18904152512550354,0.44291841983795166,0.3620048464789057,0.42793635790315554
NSD,ResNet,features/layer2-0,V3v,subj06,0.353219211101532,0.5933254957199097,0.1304444670677185,0.3433782756328583,0.2937944408406451,0.3121435837934277
NSD,ResNet,features/layer2-0,hV4,subj06,0.2614157199859619,0.494842529296875,0.07475292682647705,0.2476096749305725,0.19175120046142788,0.15492055438536534
NSD,ResNet,features/layer2-0,FFA-1,subj06,0.25102782249450684,0.4102039635181427,0.06844016909599304,0.1607024222612381,0.1967452895287733,0.24343061447076622
NSD,ResNet,features/layer2-0,VWFA-1,subj06,0.19535024464130402,0.3584119975566864,0.037629384547472,0.11715061962604523,0.21725468053625932,0.10732923826334474
NSD,ResNet,features/layer2-0,PPA,subj06,0.2936737835407257,0.4975825548171997,0.09329797327518463,0.24192030727863312,0.30155821077340383,0.2757092857863902
NSD,ResNet,features/layer2-0,OPA,subj06,0.24799299240112305,0.4495225250720978,0.0634731650352478,0.1953054815530777,0.20370505492441054,0.14495783571148638
NSD,ResNet,features/layer2-0,EBA,subj06,0.24580243229866028,0.40878328680992126,0.06074316427111626,0.1518925577402115,0.23430405215969122,0.1999352966256547
NSD,ResNet,features/layer3-0,V1v,subj06,0.4700799286365509,0.7263932824134827,0.24410492181777954,0.5339287519454956,0.46953350931946325,0.49074869465299603
